epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,309.334,1.86561,2.20166,1.84709,0.37249,0.335,0.30869,0.15977,1.77226,2.02596,1.75719,0.00154323,0.00154323,0.00154323
17,328.139,1.79856,2.13304,1.84307,0.46815,0.38,0.34595,0.17535,1.72811,2.07836,1.78911,0.00153497,0.00153497,0.00153497
18,347.851,1.8396,2.10406,1.82251,0.39161,0.41,0.37401,0.20242,1.70214,1.90944,1.69501,0.00152672,0.00152672,0.00152672
19,366.71,1.84433,2.15453,1.84054,0.43938,0.4,0.3613,0.1906,1.71684,1.98708,1.73075,0.00151847,0.00151847,0.00151847
20,386.205,1.70186,2.00123,1.74776,0.4372,0.36,0.31165,0.15249,1.74186,2.09823,1.75615,0.00151022,0.00151022,0.00151022
21,404.953,1.80814,2.16405,1.81866,0.45617,0.375,0.34352,0.16541,1.74406,2.04056,1.7881,0.00150197,0.00150197,0.00150197
22,424.588,1.73681,2.14318,1.83509,0.38875,0.375,0.31966,0.15899,1.70346,2.13016,1.79496,0.00149372,0.00149372,0.00149372
23,443.407,1.7292,2.11925,1.83138,0.47708,0.395,0.38748,0.20735,1.6365,1.93116,1.67518,0.00148546,0.00148546,0.00148546
24,462.915,1.69872,2.02675,1.77265,0.47663,0.43,0.37109,0.18383,1.733,1.97824,1.77001,0.00147721,0.00147721,0.00147721
25,482.488,1.74831,2.10833,1.83211,0.35702,0.415,0.31097,0.16522,1.62501,2.01017,1.68023,0.00146896,0.00146896,0.00146896
26,501.443,1.78823,2.0495,1.81466,0.48243,0.425,0.38809,0.19838,1.71352,2.0629,1.73622,0.00146071,0.00146071,0.00146071
27,521.259,1.72042,2.07157,1.78219,0.49163,0.415,0.41153,0.20106,1.65886,1.88393,1.75238,0.00145246,0.00145246,0.00145246
28,540.288,1.70679,1.9991,1.75979,0.5523,0.42,0.41974,0.20116,1.65482,1.91949,1.73651,0.00144421,0.00144421,0.00144421
29,559.477,1.75011,2.06977,1.78941,0.48532,0.37719,0.3495,0.17589,1.68894,2.00172,1.7389,0.00143595,0.00143595,0.00143595
30,577.968,1.69678,2.00052,1.75185,0.50344,0.395,0.40163,0.20479,1.65445,1.94339,1.74096,0.0014277,0.0014277,0.0014277
31,597.313,1.67057,1.9452,1.72591,0.46377,0.43676,0.38846,0.20375,1.64831,1.88738,1.72231,0.00141945,0.00141945,0.00141945
32,615.817,1.65685,1.93534,1.73452,0.43575,0.43,0.40293,0.21175,1.69917,1.91844,1.71954,0.0014112,0.0014112,0.0014112
33,635.175,1.70824,1.94178,1.73081,0.51078,0.365,0.38778,0.18869,1.74351,1.97463,1.76909,0.00140295,0.00140295,0.00140295
34,653.744,1.68927,1.96443,1.75028,0.43501,0.425,0.39652,0.21396,1.70243,1.87691,1.78235,0.0013947,0.0013947,0.0013947
35,672.944,1.67121,1.96723,1.76204,0.41878,0.44,0.40584,0.20459,1.76259,1.90497,1.80567,0.00138644,0.00138644,0.00138644
36,691.585,1.72446,1.97881,1.771,0.56051,0.37,0.40073,0.20094,1.6904,1.86474,1.7576,0.00137819,0.00137819,0.00137819
37,710.941,1.66841,1.86941,1.74942,0.54705,0.38649,0.42165,0.22003,1.69407,1.85641,1.7285,0.00136994,0.00136994,0.00136994
38,729.985,1.66602,1.94626,1.71142,0.55672,0.375,0.41456,0.22669,1.65249,1.87101,1.72055,0.00136169,0.00136169,0.00136169
39,749.12,1.62893,1.90439,1.75295,0.59758,0.385,0.42504,0.22501,1.69096,1.80199,1.74863,0.00135344,0.00135344,0.00135344
40,768.551,1.62471,1.86449,1.71914,0.50301,0.46,0.44372,0.22823,1.69037,1.85389,1.69656,0.00134519,0.00134519,0.00134519
41,787.435,1.60912,1.86213,1.72615,0.53206,0.44344,0.424,0.22224,1.65246,1.8237,1.72926,0.00133693,0.00133693,0.00133693
42,806.855,1.6092,1.83278,1.70354,0.43346,0.48,0.42855,0.23316,1.58331,1.79674,1.64599,0.00132868,0.00132868,0.00132868
43,825.533,1.61045,1.87999,1.65982,0.41724,0.435,0.38899,0.189,1.67353,2.00138,1.71976,0.00132043,0.00132043,0.00132043
44,845.002,1.65104,1.93847,1.73505,0.5235,0.385,0.40164,0.2155,1.66187,1.83514,1.69926,0.00131218,0.00131218,0.00131218
45,863.705,1.59705,1.87296,1.68054,0.4486,0.45,0.3972,0.20638,1.66688,1.94929,1.73039,0.00130393,0.00130393,0.00130393
46,883.189,1.55531,1.78776,1.65612,0.44929,0.44872,0.43808,0.2307,1.66423,1.77964,1.73348,0.00129568,0.00129568,0.00129568
47,901.736,1.57473,1.85208,1.6642,0.54683,0.365,0.41675,0.22697,1.63349,1.78524,1.71753,0.00128742,0.00128742,0.00128742
48,921.08,1.57703,1.77216,1.67118,0.41232,0.445,0.39535,0.20712,1.69117,1.86205,1.73064,0.00127917,0.00127917,0.00127917
49,939.618,1.56155,1.76538,1.67428,0.59541,0.39,0.42715,0.21712,1.74883,1.8176,1.80545,0.00127092,0.00127092,0.00127092
50,959.204,1.58492,1.80427,1.65344,0.45076,0.465,0.45681,0.22975,1.66065,1.76928,1.72142,0.00126267,0.00126267,0.00126267
51,977.688,1.53482,1.7633,1.67579,0.55383,0.475,0.49343,0.26336,1.62245,1.63195,1.64953,0.00125442,0.00125442,0.00125442
52,997.309,1.55717,1.70103,1.64275,0.56502,0.455,0.45462,0.24698,1.6391,1.76814,1.70929,0.00124617,0.00124617,0.00124617
53,1016.6,1.51061,1.66808,1.62553,0.62964,0.38,0.44236,0.22653,1.67957,1.78994,1.70587,0.00123791,0.00123791,0.00123791
54,1035.91,1.53698,1.73259,1.65463,0.52934,0.43,0.45562,0.24566,1.57673,1.72192,1.63205,0.00122966,0.00122966,0.00122966
55,1055.54,1.55294,1.72236,1.64226,0.66703,0.37,0.43217,0.22582,1.68035,1.7264,1.73148,0.00122141,0.00122141,0.00122141
56,1074.24,1.52348,1.66159,1.61759,0.4746,0.475,0.44489,0.24308,1.60723,1.77714,1.69041,0.00121316,0.00121316,0.00121316
57,1093.7,1.50639,1.65977,1.61835,0.50715,0.46821,0.47194,0.25578,1.60287,1.69606,1.68911,0.00120491,0.00120491,0.00120491
58,1112.47,1.50775,1.73033,1.63699,0.41094,0.42206,0.40906,0.22893,1.54829,1.76679,1.65922,0.00119666,0.00119666,0.00119666
59,1131.85,1.51241,1.69252,1.64974,0.54463,0.425,0.41204,0.24236,1.56946,1.80394,1.63826,0.0011884,0.0011884,0.0011884
60,1150.5,1.48896,1.63133,1.62855,0.54948,0.42,0.43745,0.25038,1.62112,1.67916,1.66423,0.00118015,0.00118015,0.00118015
61,1169.96,1.49993,1.66647,1.61399,0.5419,0.42,0.4172,0.23255,1.66839,1.76179,1.68069,0.0011719,0.0011719,0.0011719
62,1188.59,1.51979,1.61245,1.62451,0.59224,0.405,0.44985,0.23457,1.65388,1.74533,1.73475,0.00116365,0.00116365,0.00116365
63,1208.05,1.4301,1.60915,1.57927,0.52134,0.44,0.43023,0.23732,1.6471,1.67782,1.72225,0.0011554,0.0011554,0.0011554
64,1227,1.47795,1.58735,1.62824,0.46767,0.45,0.41198,0.23213,1.6683,1.75124,1.7691,0.00114715,0.00114715,0.00114715
65,1246.17,1.46087,1.647,1.59434,0.54147,0.48,0.4685,0.26658,1.54126,1.62843,1.65283,0.00113889,0.00113889,0.00113889
66,1265.84,1.5023,1.63079,1.62749,0.5911,0.405,0.44013,0.2397,1.71234,1.7033,1.779,0.00113064,0.00113064,0.00113064
67,1284.64,1.43841,1.55422,1.55425,0.54255,0.43,0.44191,0.25792,1.59466,1.66354,1.70248,0.00112239,0.00112239,0.00112239
68,1304.37,1.50015,1.5721,1.61064,0.47923,0.39,0.39955,0.22782,1.64336,1.82949,1.73072,0.00111414,0.00111414,0.00111414
69,1323.08,1.48672,1.56535,1.60073,0.55063,0.44,0.44226,0.25215,1.59978,1.71875,1.71793,0.00110589,0.00110589,0.00110589
70,1342.72,1.4181,1.55219,1.57612,0.57695,0.38,0.42894,0.24327,1.60618,1.7832,1.66883,0.00109764,0.00109764,0.00109764
71,1361.31,1.47688,1.55017,1.59144,0.60416,0.44,0.46391,0.26134,1.62598,1.68093,1.68164,0.00108938,0.00108938,0.00108938
72,1380.81,1.4521,1.56974,1.5813,0.51017,0.48,0.44258,0.24584,1.64756,1.74795,1.72433,0.00108113,0.00108113,0.00108113
73,1399.5,1.42695,1.51761,1.55178,0.49255,0.45,0.44864,0.24673,1.66189,1.73407,1.72191,0.00107288,0.00107288,0.00107288
74,1419.07,1.40972,1.51559,1.5335,0.49842,0.45,0.46592,0.27203,1.61794,1.64704,1.68819,0.00106463,0.00106463,0.00106463
75,1438.33,1.45686,1.62012,1.61313,0.566,0.405,0.44221,0.24548,1.65156,1.74915,1.72176,0.00105638,0.00105638,0.00105638
76,1457.53,1.40567,1.53044,1.54783,0.57872,0.43274,0.46887,0.27439,1.57535,1.62839,1.67013,0.00104813,0.00104813,0.00104813
77,1477.41,1.40823,1.49894,1.55719,0.50394,0.44699,0.42985,0.24287,1.67718,1.68894,1.78143,0.00103987,0.00103987,0.00103987
78,1496.21,1.39285,1.46365,1.56882,0.543,0.42,0.43571,0.24677,1.63218,1.66452,1.71882,0.00103162,0.00103162,0.00103162
79,1515.69,1.39561,1.53731,1.54707,0.61073,0.3687,0.44722,0.25382,1.62154,1.65327,1.72013,0.00102337,0.00102337,0.00102337
80,1534.59,1.39042,1.50438,1.52736,0.5201,0.465,0.4478,0.24848,1.63185,1.67598,1.69774,0.00101512,0.00101512,0.00101512
81,1554.26,1.34211,1.49524,1.51215,0.48811,0.455,0.43531,0.24133,1.63683,1.68581,1.74288,0.00100687,0.00100687,0.00100687
82,1573.15,1.38939,1.45813,1.5468,0.51143,0.445,0.40923,0.21471,1.6793,1.76569,1.70389,0.000998616,0.000998616,0.000998616
83,1592.84,1.3606,1.42912,1.49863,0.5843,0.385,0.44122,0.25718,1.54645,1.70746,1.63727,0.000990365,0.000990365,0.000990365
84,1611.62,1.36149,1.52056,1.50783,0.58808,0.43,0.43493,0.24066,1.62671,1.74637,1.74092,0.000982113,0.000982113,0.000982113
85,1631.28,1.33839,1.40633,1.49221,0.48764,0.47,0.43602,0.25131,1.63878,1.64558,1.71921,0.000973861,0.000973861,0.000973861
86,1650.16,1.35165,1.41608,1.50985,0.50412,0.46,0.42521,0.23042,1.70477,1.74179,1.8328,0.00096561,0.00096561,0.00096561
87,1670.04,1.34005,1.37012,1.49344,0.52344,0.475,0.46101,0.2567,1.63249,1.78308,1.72668,0.000957358,0.000957358,0.000957358
88,1689.98,1.37158,1.3833,1.50399,0.49446,0.495,0.45627,0.24618,1.66286,1.661,1.73984,0.000949106,0.000949106,0.000949106
89,1709.03,1.35416,1.37471,1.48277,0.52683,0.475,0.45545,0.25973,1.59581,1.59663,1.67408,0.000940855,0.000940855,0.000940855
90,1728.94,1.32103,1.41652,1.47671,0.4809,0.47711,0.45355,0.25294,1.61125,1.65907,1.69626,0.000932603,0.000932603,0.000932603
91,1747.75,1.30542,1.33669,1.46663,0.54558,0.45,0.48375,0.26288,1.7086,1.60896,1.73104,0.000924352,0.000924352,0.000924352
92,1768.1,1.36186,1.35822,1.50245,0.52513,0.445,0.43524,0.2192,1.75758,1.74958,1.80675,0.0009161,0.0009161,0.0009161
93,1787.16,1.31123,1.34579,1.48889,0.52256,0.47611,0.45191,0.2503,1.71063,1.63899,1.77756,0.000907848,0.000907848,0.000907848
94,1807.14,1.30094,1.32257,1.47345,0.51925,0.43,0.45665,0.26159,1.65866,1.57016,1.71112,0.000899597,0.000899597,0.000899597
95,1826.16,1.31556,1.37056,1.46975,0.49316,0.45,0.44305,0.2406,1.65481,1.61627,1.69535,0.000891345,0.000891345,0.000891345
96,1845.84,1.31301,1.34496,1.4426,0.51445,0.445,0.43949,0.24535,1.67557,1.66226,1.71908,0.000883093,0.000883093,0.000883093
97,1865.31,1.25294,1.26798,1.41293,0.51759,0.44,0.43721,0.23926,1.68935,1.72027,1.78336,0.000874842,0.000874842,0.000874842
98,1884.69,1.30346,1.35876,1.47563,0.57324,0.42313,0.42909,0.23712,1.67124,1.68148,1.75225,0.00086659,0.00086659,0.00086659
99,1904.5,1.26635,1.265,1.44671,0.53615,0.465,0.47396,0.2546,1.66562,1.57483,1.74319,0.000858338,0.000858338,0.000858338
100,1923.57,1.23438,1.25677,1.42202,0.51298,0.475,0.43663,0.23255,1.65263,1.792,1.72073,0.000850087,0.000850087,0.000850087
101,1943.34,1.26576,1.27584,1.45077,0.50959,0.44162,0.41653,0.23769,1.592,1.67148,1.68146,0.000841835,0.000841835,0.000841835
102,1962.36,1.22873,1.24217,1.44994,0.47609,0.505,0.44915,0.24909,1.64817,1.72229,1.71191,0.000833583,0.000833583,0.000833583
103,1982.09,1.22925,1.25497,1.43239,0.52314,0.49916,0.45073,0.25115,1.64298,1.63765,1.68918,0.000825332,0.000825332,0.000825332
104,2001.05,1.26047,1.24632,1.43998,0.48659,0.50231,0.45852,0.26093,1.64773,1.67339,1.69945,0.00081708,0.00081708,0.00081708
105,2020.86,1.26377,1.24297,1.44826,0.61329,0.44,0.44715,0.25224,1.67857,1.63593,1.74405,0.000808828,0.000808828,0.000808828
106,2039.93,1.23158,1.26634,1.45302,0.62811,0.465,0.47965,0.26063,1.66313,1.66455,1.75728,0.000800577,0.000800577,0.000800577
107,2059.4,1.24434,1.23327,1.42,0.62882,0.455,0.47034,0.27277,1.5741,1.58492,1.68209,0.000792325,0.000792325,0.000792325
108,2079.05,1.23445,1.22386,1.41985,0.5615,0.455,0.45198,0.25224,1.64469,1.65959,1.74803,0.000784073,0.000784073,0.000784073
109,2098.3,1.22579,1.20925,1.43627,0.50183,0.47345,0.45553,0.25486,1.6345,1.62933,1.75864,0.000775822,0.000775822,0.000775822
110,2118.11,1.21938,1.21392,1.3968,0.50029,0.485,0.45829,0.2369,1.66226,1.64512,1.69774,0.00076757,0.00076757,0.00076757
111,2136.99,1.15315,1.18615,1.36241,0.55631,0.485,0.49503,0.26036,1.65171,1.58627,1.69548,0.000759318,0.000759318,0.000759318
112,2156.69,1.20736,1.16094,1.41175,0.55589,0.48,0.45876,0.25512,1.67774,1.58498,1.73064,0.000751067,0.000751067,0.000751067
113,2175.51,1.17235,1.13849,1.3546,0.5395,0.47,0.43207,0.24177,1.68348,1.71886,1.72414,0.000742815,0.000742815,0.000742815
114,2195.29,1.22926,1.18712,1.42103,0.59267,0.435,0.44707,0.24736,1.69713,1.63254,1.8047,0.000734564,0.000734564,0.000734564
115,2214.1,1.17048,1.1314,1.38073,0.60111,0.45,0.46823,0.25133,1.69852,1.60999,1.80253,0.000726312,0.000726312,0.000726312
116,2233.88,1.20925,1.17057,1.38113,0.59872,0.455,0.47908,0.25824,1.70462,1.61883,1.7564,0.00071806,0.00071806,0.00071806
117,2252.85,1.22178,1.14109,1.42917,0.51884,0.48,0.4799,0.26507,1.68423,1.5765,1.75537,0.000709809,0.000709809,0.000709809
118,2272.68,1.1634,1.12041,1.38985,0.56546,0.485,0.50237,0.2691,1.66554,1.59546,1.74884,0.000701557,0.000701557,0.000701557
119,2292.04,1.19833,1.16874,1.40115,0.51414,0.475,0.47155,0.26288,1.70022,1.58937,1.76678,0.000693305,0.000693305,0.000693305
120,2311.46,1.24916,1.19726,1.43148,0.54892,0.45,0.43414,0.24798,1.68285,1.65472,1.76476,0.000685054,0.000685054,0.000685054
121,2331.47,1.18257,1.1689,1.39645,0.58773,0.435,0.46265,0.24834,1.70574,1.64745,1.79353,0.000676802,0.000676802,0.000676802
122,2350.45,1.19545,1.14438,1.40437,0.54055,0.45,0.44841,0.24955,1.66837,1.6417,1.73272,0.00066855,0.00066855,0.00066855
123,2370.14,1.17944,1.11963,1.38095,0.5303,0.46,0.46673,0.26308,1.66315,1.63023,1.7137,0.000660299,0.000660299,0.000660299
124,2389.22,1.13545,1.04965,1.34997,0.55623,0.475,0.46745,0.25106,1.73471,1.64397,1.81911,0.000652047,0.000652047,0.000652047
125,2409.52,1.14048,1.05703,1.35853,0.51426,0.43937,0.43434,0.23688,1.70859,1.73246,1.79854,0.000643795,0.000643795,0.000643795
126,2428.75,1.13606,1.07559,1.36409,0.56153,0.44183,0.45147,0.2469,1.64905,1.6454,1.74005,0.000635544,0.000635544,0.000635544
127,2448.76,1.16799,1.12914,1.37795,0.47986,0.415,0.42052,0.23435,1.6568,1.64243,1.73899,0.000627292,0.000627292,0.000627292
128,2468.4,1.1238,1.10674,1.38377,0.60691,0.41687,0.45567,0.25728,1.66682,1.65932,1.73243,0.00061904,0.00061904,0.00061904
129,2487.88,1.14351,1.04422,1.36513,0.53285,0.425,0.44395,0.24999,1.65204,1.63382,1.76124,0.000610789,0.000610789,0.000610789
130,2507.82,1.11136,1.05521,1.3262,0.48585,0.46304,0.4375,0.24162,1.69056,1.67357,1.7946,0.000602537,0.000602537,0.000602537
131,2526.71,1.16116,1.07,1.3743,0.53782,0.445,0.46595,0.24496,1.74147,1.66167,1.81848,0.000594286,0.000594286,0.000594286
132,2546.49,1.09662,1.01395,1.33555,0.58891,0.46,0.47146,0.24936,1.70933,1.62738,1.78332,0.000586034,0.000586034,0.000586034
133,2565.44,1.10809,1.06169,1.33335,0.59778,0.45,0.46654,0.25054,1.66528,1.64341,1.77218,0.000577782,0.000577782,0.000577782
134,2585.33,1.05963,1.00377,1.31074,0.63266,0.44,0.48209,0.26234,1.67037,1.61124,1.74237,0.000569531,0.000569531,0.000569531
135,2604.26,1.10415,0.97882,1.3195,0.62925,0.42,0.45661,0.2538,1.6691,1.62116,1.7605,0.000561279,0.000561279,0.000561279
136,2624.21,1.12318,1.01581,1.34988,0.59752,0.44,0.45826,0.25514,1.68103,1.60361,1.78394,0.000553027,0.000553027,0.000553027
137,2643.9,1.10573,1.00523,1.32606,0.56657,0.4902,0.46964,0.26681,1.66604,1.62586,1.77339,0.000544776,0.000544776,0.000544776
138,2663.58,1.08337,0.97572,1.31563,0.56956,0.475,0.47256,0.26298,1.69082,1.64503,1.78317,0.000536524,0.000536524,0.000536524
139,2683.75,1.09728,0.99505,1.31857,0.55171,0.47383,0.4596,0.25406,1.68523,1.627,1.78398,0.000528272,0.000528272,0.000528272
140,2702.93,1.12681,1.00502,1.32743,0.54068,0.42,0.44028,0.24695,1.677,1.6422,1.79239,0.000520021,0.000520021,0.000520021
141,2722.78,1.09992,0.98124,1.32388,0.56574,0.4169,0.46457,0.25917,1.63427,1.58785,1.76423,0.000511769,0.000511769,0.000511769
142,2741.9,1.06042,0.97097,1.30618,0.59263,0.425,0.47521,0.24829,1.67588,1.58157,1.81469,0.000503517,0.000503517,0.000503517
143,2761.62,1.06357,0.96535,1.29405,0.59062,0.43,0.48564,0.26128,1.66732,1.603,1.79848,0.000495266,0.000495266,0.000495266
144,2780.57,1.05068,0.97982,1.2861,0.60192,0.42,0.46792,0.25471,1.74695,1.58955,1.84303,0.000487014,0.000487014,0.000487014
145,2800.36,1.08493,0.96823,1.29694,0.51431,0.43946,0.44594,0.24768,1.71134,1.66602,1.82343,0.000478762,0.000478762,0.000478762
146,2819.59,1.05573,1.0015,1.29424,0.49964,0.465,0.45071,0.24249,1.6761,1.63762,1.80987,0.000470511,0.000470511,0.000470511
147,2839.31,1.05501,0.96264,1.30604,0.48389,0.48754,0.46309,0.25375,1.70975,1.63391,1.79498,0.000462259,0.000462259,0.000462259
148,2859.35,1.04097,0.93402,1.28897,0.62369,0.3812,0.46542,0.2518,1.74489,1.63633,1.8456,0.000454007,0.000454007,0.000454007
149,2878.49,1.04242,0.93827,1.31257,0.44539,0.5,0.45073,0.2439,1.69794,1.65356,1.80196,0.000445756,0.000445756,0.000445756
150,2898.59,1.02557,0.93733,1.28135,0.58838,0.42,0.46679,0.25533,1.67378,1.58015,1.79086,0.000437504,0.000437504,0.000437504
151,2917.85,0.99573,0.90562,1.26562,0.58492,0.425,0.44167,0.24062,1.7355,1.66426,1.83616,0.000429253,0.000429253,0.000429253
152,2937.9,0.99024,0.90203,1.26561,0.52641,0.43,0.4389,0.24647,1.70875,1.63508,1.85377,0.000421001,0.000421001,0.000421001
153,2957.46,1.06445,0.93063,1.31317,0.50987,0.43173,0.43285,0.24003,1.75699,1.65544,1.87646,0.000412749,0.000412749,0.000412749
154,2977.48,1.01007,0.85286,1.27276,0.4508,0.47,0.42712,0.22999,1.74765,1.6672,1.86204,0.000404498,0.000404498,0.000404498
155,2997.64,1.03735,0.92989,1.26792,0.54716,0.39269,0.43424,0.24515,1.73926,1.64078,1.85154,0.000396246,0.000396246,0.000396246
156,3020.13,1.00673,0.94514,1.27789,0.46988,0.46534,0.42785,0.24465,1.66106,1.72195,1.79292,0.000387994,0.000387994,0.000387994
157,3039.98,0.99534,0.84745,1.25489,0.60299,0.365,0.43079,0.24507,1.66468,1.69506,1.81816,0.000379743,0.000379743,0.000379743
158,3060.18,1.00289,0.88093,1.248,0.60385,0.375,0.43404,0.24149,1.74786,1.67502,1.89266,0.000371491,0.000371491,0.000371491
159,3079.47,0.97447,0.85341,1.24182,0.55306,0.395,0.43482,0.245,1.77978,1.69011,1.92911,0.000363239,0.000363239,0.000363239
160,3099.79,0.99855,0.86851,1.25224,0.49082,0.46,0.44363,0.24597,1.76174,1.66891,1.90899,0.000354988,0.000354988,0.000354988
161,3119.1,0.98126,0.86265,1.25686,0.47895,0.47,0.45987,0.26123,1.72372,1.58764,1.86562,0.000346736,0.000346736,0.000346736
162,3139.42,0.92001,0.8,1.20845,0.55093,0.415,0.44735,0.25344,1.72088,1.64894,1.85994,0.000338484,0.000338484,0.000338484
163,3159.55,0.96029,0.83643,1.24276,0.49773,0.47071,0.44921,0.25153,1.72818,1.63655,1.86514,0.000330233,0.000330233,0.000330233
164,3179.21,1.00018,0.82266,1.26341,0.44717,0.545,0.45582,0.2501,1.74059,1.61555,1.89454,0.000321981,0.000321981,0.000321981
165,3199.22,0.94665,0.85105,1.23579,0.57035,0.45,0.46285,0.26093,1.72626,1.62466,1.87076,0.000313729,0.000313729,0.000313729
166,3218.68,0.97219,0.83575,1.23271,0.50567,0.47,0.45515,0.25539,1.70303,1.65147,1.85549,0.000305478,0.000305478,0.000305478
167,3238.81,1.01616,0.95733,1.25818,0.54469,0.475,0.46143,0.24956,1.74908,1.62995,1.90176,0.000297226,0.000297226,0.000297226
168,3258.34,0.936,0.84473,1.21594,0.57268,0.435,0.44533,0.25022,1.76318,1.58194,1.9404,0.000288974,0.000288974,0.000288974
169,3278.4,0.97588,0.83073,1.23346,0.49555,0.44,0.43961,0.24197,1.79594,1.60151,1.98517,0.000280723,0.000280723,0.000280723
170,3298.59,0.95872,0.82841,1.22198,0.45398,0.505,0.44246,0.24102,1.79464,1.62366,1.96255,0.000272471,0.000272471,0.000272471
171,3317.93,0.93733,0.82107,1.23164,0.51996,0.48202,0.46597,0.25779,1.75099,1.59487,1.9352,0.00026422,0.00026422,0.00026422
172,3338.19,0.9468,0.78526,1.20608,0.52884,0.47143,0.46663,0.25579,1.72464,1.63833,1.89697,0.000255968,0.000255968,0.000255968
173,3357.62,0.97208,0.82874,1.23969,0.54033,0.475,0.46213,0.25403,1.74229,1.59667,1.92859,0.000247716,0.000247716,0.000247716
174,3377.93,1.01631,0.86053,1.26646,0.51881,0.46,0.45605,0.26064,1.73146,1.56608,1.91204,0.000239465,0.000239465,0.000239465
175,3398.24,0.94546,0.83688,1.21021,0.49453,0.44515,0.4508,0.25904,1.72519,1.57112,1.90187,0.000231213,0.000231213,0.000231213
176,3417.88,0.96641,0.82131,1.21229,0.54353,0.435,0.4611,0.26206,1.72593,1.59302,1.89416,0.000222961,0.000222961,0.000222961
